id,fdgrp_id,data_src_id,long_desc,shrt_desc,comm_name,manufacturer,ref_desc,refuse,sci_name
1275,100,1,"Yogurt, Greek, nonfat, vanilla, CHOBANI","YOGURT,GREEK,NONFAT,VANILLA,CHOBANI",,Chobani,,0,
1276,100,1,"Yogurt, Greek, strawberry, DANNON OIKOS","YOGURT,GREEK,STRAWBERRY,DANNON OIKOS",,Danone,,0,
1278,100,1,"Yogurt, Greek, nonfat, vanilla, DANNON OIKOS","YOGURT,GREEK,NONFAT,VANILLA,DANNON OIKOS",,Danone,,0,
1280,100,1,"Yogurt, Greek, nonfat, strawberry, DANNON OIKOS","YOGURT,GREEK,NONFAT,STRAWBERRY,DANNON OIKOS",,Danone,,0,
1284,100,1,"Yogurt, Greek, strawberry, lowfat","YOGURT,GREEK,STRAWBERRY,LOWFAT",,,,0,
1285,100,1,"Yogurt, Greek, strawberry, nonfat","YOGURT,GREEK,STRAWBERRY,NONFAT",,,,0,
1286,100,1,"Yogurt, Greek, vanilla, nonfat","YOGURT,GREEK,VANILLA,NONFAT",,,,0,
1287,100,1,"Yogurt, Greek, plain, lowfat","YOGURT,GREEK,PLN,LOWFAT",,,,0,
1289,100,1,"Kefir, lowfat, plain, LIFEWAY","KEFIR,LOWFAT,PLN,LIFEWAY",,Lifeway,,0,
1290,100,1,"Kefir, lowfat, strawberry, LIFEWAY","KEFIR,LOWFAT,STRAWBERRY,LIFEWAY",,,,0,
1291,100,1,"Milk, evaporated, 2% fat, with added vitamin A and vitamin D","MILK,CND,EVAP,WO/ VIT A",,,,0,
1292,100,1,"Milk, chocolate, fat free, with added vitamin A and vitamin D","MILK,CHOC,FAT FREE,W/ ADDED VIT A & VITAMIN D",,,,0,
1293,100,1,"Yogurt, Greek, plain, whole milk","YOGURT,GREEK,PLN,WHL MILK",,,,0,
1294,100,1,"Yogurt, Greek, fruit, whole milk","YOGURT,GREEK,FRUIT,WHL MILK",,,,0,
1295,100,1,"Yogurt, vanilla, non-fat","YOGURT,VANILLA,NON-FAT",,,,0,
1297,100,1,"Yogurt, Greek, vanilla, lowfat","YOGURT,GREEK,VANILLA,LOWFAT",,,,0,
1298,100,1,"Yogurt, frozen, flavors other than chocolate, lowfat","YOGURT,FRZ,FLAVORS OTHER THAN CHOC,LOWFAT",,,,0,
1300,100,1,"Ice cream bar, covered with chocolate and nuts","ICE CRM BAR,COVERED W/ CHOC & NUTS",,,,0,
1301,100,1,Ice cream sundae cone,ICE CRM SUNDAE CONE,,,,0,
1302,100,1,"Light ice cream, Creamsicle","LIGHT ICE CRM,CREAMSICLE",,,,0,
1303,100,1,"Cream, half and half, lowfat","CREAM,HALF & HALF,LOWFAT",,,,0,
1304,100,1,"Yogurt, Greek, 2% fat, pineapple, CHOBANI","YOGURT,GREEK,2% FAT,PNAPPL,CHOBANI",,Chobani,,0,
1305,100,1,"Milk, chocolate, lowfat, reduced sugar","MILK,CHOC,LOWFAT,RED SUGAR",,,,0,
1306,100,1,"Ice cream, lowfat, no sugar added, cone, added peanuts and chocolate sauce","ICE CRM,LOWFAT,NO SUGAR ADDED,CONE,ADDED PNUTS & CHOC SAU",,,,0,
1307,100,1,"Yogurt, Greek, 2% fat, strawberry banana, CHOBANI","YOGURT,GREEK,2% FAT,STRAWBERRY BANANA,CHOBANI",,Chobani,,0,
1308,100,1,"Yogurt, Greek, whole, plain, CHOBANI","YOGURT,GREEK,WHL,PLN,CHOBANI",,Chobani,,0,
1312,100,1,"Yogurt, Greek, nonfat, lemon blend, CHOBANI","YOGURT,GREEK,NONFAT,LEMON BLEND,CHOBANI",,Chobani,,0,
1313,100,1,"Yogurt, Greek, nonfat, peach, CHOBANI","YOGURT,GREEK,NONFAT,PEACH,CHOBANI",,Chobani,,0,
1314,100,1,"Yogurt, Greek, nonfat, plain, CHOBANI","YOGURT,GREEK,NONFAT,PLN,CHOBANI",,Chobani,,0,
1316,100,1,"Yogurt, Greek, nonfat, raspberry, CHOBANI","YOGURT,GREEK,NONFAT,RASPBERRY,CHOBANI",,Chobani,,0,
1319,100,1,"Yogurt, Greek, nonfat, Fruit on Bottom, Pomegranate, CHOBANI","YOGURT,GREEK,NONFAT,FRUIT ON BTTM,POMEGRANATE,CHOBANI",,Chobani,,0,
1320,100,1,"Yogurt, Greek, Blueberry, CHOBANI","YOGURT,GREEK,BLUEBERRY,CHOBANI",,Chobani,,0,
1321,100,1,"Yogurt, Greek, nonfat, Fruit on Bottom, Strawberry, CHOBANI","YOGURT,GREEK,NONFAT,FRUIT ON BTTM,STRAWBERRY,CHOBANI",,Chobani,,0,
1322,100,1,"Yogurt, Greek, nonfat, Fruit on Bottom, Blackberry, CHOBANI","YOGURT,GREEK,NONFAT,FRUIT ON BTTM,BLACKBERRY,CHOBANI",,Chobani,,0,
1323,100,1,"Butter, Clarified butter (ghee)","BUTTER,CLARIFIED BUTTER (GHEE)",,,,0,
2001,200,1,"Spices, allspice, ground","ALLSPICE,GROUND",,,,0,Pimenta dioica
2002,200,1,"Spices, anise seed",ANISE SEED,,,,0,Pimpinella anisum
2003,200,1,"Spices, basil, dried","SPICES,BASIL,DRIED",,,,0,Ocimum basilicum
2004,200,1,"Spices, bay leaf","SPICES,BAY LEAF",,,,0,Laurus nobilis
2005,200,1,"Spices, caraway seed",CARAWAY SEED,,,,0,Carum carvi
2006,200,1,"Spices, cardamom","SPICES,CARDAMOM",,,,0,Elettaria cardamomum
2007,200,1,"Spices, celery seed",CELERY SEED,,,,0,Apium graveolens
2008,200,1,"Spices, chervil, dried","CHERVIL,DRIED",,,,0,Anthriscus cerefolium
2009,200,1,"Spices, chili powder",CHILI POWDER,,,,0,
2010,200,1,"Spices, cinnamon, ground","CINNAMON,GROUND",Cassia,,,0,Cinnamomum aromaticum
2011,200,1,"Spices, cloves, ground","CLOVES,GROUND",,,,0,Syzygium aromaticum
2012,200,1,"Spices, coriander leaf, dried","CORIANDER LEAF,DRIED","Chinese parsley, cilantro",,,0,Coriandrum sativum
2013,200,1,"Spices, coriander seed",CORIANDER SEED,,,,0,Coriandrum sativum
2014,200,1,"Spices, cumin seed",CUMIN SEED,,,,0,Cuminum cyminum
2015,200,1,"Spices, curry powder",CURRY POWDER,,,,0,
2016,200,1,"Spices, dill seed",DILL SEED,,,,0,Anethum graveolens
2017,200,1,"Spices, dill weed, dried","DILL WEED,DRIED",,,,0,Anethum graveolens
2018,200,1,"Spices, fennel seed",FENNEL SEED,,,,0,Foeniculum vulgare
2019,200,1,"Spices, fenugreek seed",FENUGREEK SEED,,,,0,Trigonella foenum-graecum
2020,200,1,"Spices, garlic powder",GARLIC POWDER,,,,0,Allium sativum
2021,200,1,"Spices, ginger, ground","GINGER,GROUND",,,,0,Zingiber officinale
2022,200,1,"Spices, mace, ground","MACE,GROUND",,,,0,Myristica fragrans
2023,200,1,"Spices, marjoram, dried","MARJORAM,DRIED",,,,0,Origanum majorana
2024,200,1,"Spices, mustard seed, ground","SPICES,MUSTARD SD,GROUND",,,,0,Sinapis alba and Brassica juncea
2025,200,1,"Spices, nutmeg, ground","NUTMEG,GROUND",,,,0,Myristica fragrans
2026,200,1,"Spices, onion powder",ONION POWDER,,,,0,Allium cepa
2027,200,1,"Spices, oregano, dried","SPICES,OREGANO,DRIED",,,,0,Origanum vulgare
2028,200,1,"Spices, paprika",PAPRIKA,,,,0,Capsicum annuum
2029,200,1,"Spices, parsley, dried","PARSLEY,DRIED",,,,0,Petroselinum crispum
2030,200,1,"Spices, pepper, black","PEPPER,BLACK",,,,0,Piper nigrum
2031,200,1,"Spices, pepper, red or cayenne","PEPPER,RED OR CAYENNE",,,,0,Capsicum frutescens or Capsicum annuum
2032,200,1,"Spices, pepper, white","PEPPER,WHITE",,,,0,Piper nigrum
2033,200,1,"Spices, poppy seed",POPPY SEED,,,,0,Papaver somniferum
2034,200,1,"Spices, poultry seasoning",POULTRY SEASONING,,,,0,
2035,200,1,"Spices, pumpkin pie spice",PUMPKIN PIE SPICE,,,,0,
2036,200,1,"Spices, rosemary, dried","ROSEMARY,DRIED",,,,0,Rosmarinus officinalis
2037,200,1,"Spices, saffron",SAFFRON,,,,0,Crocus sativus
2038,200,1,"Spices, sage, ground","SAGE,GROUND",,,,0,Salvia officinalis
2039,200,1,"Spices, savory, ground","SAVORY,GROUND",,,,0,Satureja hortensis
2041,200,1,"Spices, tarragon, dried","SPICES,TARRAGON,DRIED",,,,0,Artemisia dracunculus
2042,200,1,"Spices, thyme, dried","SPICES,THYME,DRIED",,,,0,Thymus vulgaris
2043,200,1,"Spices, turmeric, ground","TURMERIC,GROUND",,,,0,Curcuma longa L.
2044,200,1,"Basil, fresh","BASIL,FRESH",,,"Tough stems, flower heads and trimmings",36,Ocimum basilicum
2045,200,1,"Dill weed, fresh","DILL WEED,FRSH",,,Tough stems and trimmings,41,Anethum graveolens
2046,200,1,"Mustard, prepared, yellow","MUSTARD,PREPARED,YELLOW",,,,0,
2047,200,1,"Salt, table","SALT,TABLE",,,,0,
2048,200,1,"Vinegar, cider","VINEGAR,CIDER",,,,0,
2049,200,1,"Thyme, fresh","THYME,FRSH",,,Stems,32,Thymus vulgaris
2050,200,1,Vanilla extract,VANILLA EXTRACT,,,,0,
2051,200,1,"Vanilla extract, imitation, alcohol","VANILLA EXTRACT,IMITN,ALCOHOL",,,,0,
2052,200,1,"Vanilla extract, imitation, no alcohol","VANILLA EXTRACT,IMITN,NO ALCOHOL",,,,0,
2053,200,1,"Vinegar, distilled","VINEGAR,DISTILLED",,,,0,
2054,200,1,"Capers, canned","CAPERS,CANNED",,,,0,Capparis spinosa
2055,200,1,"Horseradish, prepared","HORSERADISH,PREPARED",,,,0,
2063,200,1,"Rosemary, fresh","ROSEMARY,FRESH",,,Stems,35,Rosmarinus officinalis
19334,1900,1,"Sugars, brown","SUGARS,BROWN",,,,0,
2064,200,1,"Peppermint, fresh","PEPPERMINT,FRESH",mint,,Stems,39,Mentha x piperita L. nothosubsp. piperita
2065,200,1,"Spearmint, fresh","SPEARMINT,FRESH",mint,,Stems,59,Mentha spicata
2066,200,1,"Spearmint, dried","SPEARMINT,DRIED",mint,,,0,
2068,200,1,"Vinegar, red wine","VINEGAR,RED WINE",,,,0,
2069,200,1,"Vinegar, balsamic","VINEGAR,BALSAMIC",,,,0,
2074,200,1,"Seasoning mix, dry, sazon, coriander & annatto","SEASONING MIX,DRY,SAZON,CORIANDER & ANNATTO",,,,0,
2075,200,1,"Seasoning mix, dry, taco, original","SEASONING MIX,DRY,TACO,ORIGINAL",,,,0,
2076,200,1,"Seasoning mix, dry, chili, original","SEASONING MIX,DRY,CHILI,ORIGINAL",,,,0,
3000,300,1,Clif Z bar,CLIF Z BAR,,,,0,
3001,300,1,"Babyfood, juice treats, fruit medley, toddler","BABYFOOD,JUC TREATS,FRUIT MEDLEY,TODD",,,,0,
3002,300,1,"Babyfood, meat, beef, strained","BABYFOOD,MEAT,BF,STR",,,,0,
3003,300,1,"Babyfood, meat, beef, junior","BABYFOOD,MEAT,BF,JR",,,,0,
3005,300,1,"Babyfood, meat, veal, strained","BABYFOOD,MEAT,VEAL,STR",,,,0,
3007,300,1,"Babyfood, meat, pork, strained","BABYFOOD,MEAT,PORK,STR",,,,0,
3008,300,1,"Babyfood, meat, ham, strained","BABYFOOD,MEAT,HAM,STR",,,,0,
3009,300,1,"Babyfood, meat, ham, junior","BABYFOOD,MEAT,HAM,JUNIOR",,,,0,
3010,300,1,"Babyfood, meat, lamb, strained","BABYFOOD,MEAT,LAMB,STR",,,,0,
3011,300,1,"Babyfood, meat, lamb, junior","BABYFOOD,MEAT,LAMB,JUNIOR",,,,0,
3012,300,1,"Babyfood, meat, chicken, strained","BABYFOOD,MEAT,CHICK,STR",,,,0,
3013,300,1,"Babyfood, meat, chicken, junior","BABYFOOD,MEAT,CHICK,JR",,,,0,
3014,300,1,"Babyfood, meat, chicken sticks, junior","BABYFOOD,MEAT,CHICK STKS,JR",,,,0,
3015,300,1,"Babyfood, meat, turkey, strained","BABYFOOD,MEAT,TURKEY,STR",,,,0,
3016,300,1,"Babyfood, meat, turkey, junior","BABYFOOD,MEAT,TURKEY,JR",,,,0,
3017,300,1,"Babyfood, meat, turkey sticks, junior","Babyfood, meat, turkey sticks, junior",,,,0,
3019,300,1,"Babyfood, snack, GERBER GRADUATE FRUIT  STRIPS, Real Fruit Bars","BABYFOOD,SNACK,GERBER GRADUATE FRUIT STRIPS,REAL FRUIT BARS",,GERBER,,0,
3021,300,1,"Babyfood, meat, meat sticks, junior","BABYFOOD,MEAT,MEAT STKS,JR",,,,0,
3022,300,1,"Babyfood, GERBER, 2nd Foods, apple, carrot and squash, organic","BABYFOOD,GERBER,2ND FOODS,APPL,CARROT & SQUASH,ORGANIC",,,,0,
3023,300,1,"Babyfood, finger snacks, GERBER, GRADUATES, PUFFS, apple and cinnamon","BABYFOOD,FINGER SNACKS,GERBER,GRADUATES,PUFFS,APPL & CINN",,GERBER,,0,
3024,300,1,"Babyfood, water, bottled, GERBER, without added fluoride","BABYFOOD,H2O,BTLD,GERBER,WO/ ADDED FLUORIDE",,GERBER,,0,
3025,300,1,"Babyfood, GERBER, 3rd Foods, apple, mango and kiwi","BABYFOOD,GERBER,3RD FOODS,APPL,MANGO & KIWI",,GERBER,,0,
3026,300,1,"Babyfood, tropical fruit medley","BABYFOOD,TROPICAL FRUIT MEDLEY",,,,0,
3041,300,1,"Babyfood, dinner, vegetables and dumplings and beef, strained","BABYFOOD,DINNER,VEG&DUMPLINGS&BF,STR",,,,0,
3042,300,1,"Babyfood, dinner, vegetables and dumplings and beef, junior","BABYFOOD,DINNER,VEG&DUMPLINGS&BF,JR",,,,0,
3043,300,1,"Babyfood, dinner, beef lasagna, toddler","BABYFOOD,DINNER,BF LASAGNA,TODD",,,,0,
3044,300,1,"Babyfood, dinner, macaroni and tomato and beef, strained","BABYFOOD,DINNER,MACARONI&TOMATO&BF,STR",,,,0,
3045,300,1,"Babyfood, dinner, macaroni and tomato and beef, junior","BABYFOOD,DINNER,MACARONI&TOMATO&BF,JR",,,,0,
3046,300,1,"Babyfood, ravioli, cheese filled, with tomato sauce","BABYFOOD,RAVIOLI,CHS FILLED,W/TOMATO SAU",,,,0,
3047,300,1,"Babyfood, dinner, beef noodle, strained","BABYFOOD,DINNER,BF NOODLE,STR",,,,0,
3048,300,1,"Babyfood, macaroni and cheese, toddler","BABYFOOD,MACARONI&CHS,TODD",,,,0,
3049,300,1,"Babyfood, dinner, beef and rice, toddler","BABYFOOD,DINNER,BF&RICE,TODD",,,,0,
3050,300,1,"Babyfood, dinner, spaghetti and tomato and meat, junior","BABYFOOD,DINNER,SPAGHETTI&TOMATO&MEAT,JR",,,,0,
3051,300,1,"Babyfood, dinner, spaghetti and tomato and meat, toddler","BABYFOOD,DINNER,SPAGHETTI&TOMATO&MEAT,TODD",,,,0,
3053,300,1,"Babyfood, dinner, vegetables and beef, strained","BABYFOOD,DINNER,VEG&BF,STR",,,,0,
3054,300,1,"Babyfood, dinner, vegetables and beef, junior","BABYFOOD,DINNER,VEG&BF,JR",,,,0,
3055,300,1,"Babyfood, dinner, beef with vegetables","BABYFOOD,DINNER,BF W/VEG",,,,0,
3067,300,1,"Babyfood, dinner, vegetables and lamb, junior","BABYFOOD,DINNER,VEG&LAMB,JR",,,,0,
3068,300,1,"Babyfood, dinner, chicken noodle, strained","BABYFOOD,DINNER,CHICK NOODLE,STR",,,,0,
3069,300,1,"Babyfood, dinner, chicken noodle, junior","BABYFOOD,DINNER,CHICK NOODLE,JR",,,,0,
3070,300,1,"Babyfood, dinner, chicken soup, strained","BABYFOOD,DINNER,CHICK SOUP,STR",,,,0,
3072,300,1,"Babyfood, dinner, chicken stew, toddler",BABYFOOD  DINNER  CHICK STEW  TODD,,,,0,
3073,300,1,"Babyfood, dinner, vegetables chicken, strained","BABYFOOD,DINNER,VEG CHICK,STR",,,,0,
3075,300,1,"Babyfood, dinner, vegetables, noodles and chicken, strained","BABYFOOD,DINNER,VEG,NOODLES&CHICK,STR",,,,0,
3076,300,1,"Babyfood, dinner, vegetables, noodles and chicken, junior","BABYFOOD,DINNER,VEG,NOODLES&CHICK,JR",,,,0,
3077,300,1,"Babyfood, dinner, pasta with vegetables","BABYFOOD,DINNER,PASTA W/VEG",,,,0,
3079,300,1,"Babyfood, dinner, vegetables and noodles and turkey, strained","BABYFOOD,DINNER,VEG&NOODLES&TURKEY,STR",,,,0,
3081,300,1,"Babyfood, dinner, vegetables and noodles and turkey, junior","BABYFOOD,DINNER,VEG&NOODLES&TURKEY,JR",,,,0,
3082,300,1,"Babyfood, dinner, turkey and rice, strained","BABYFOOD,DINNER,TURKEY&RICE,STR",,,,0,
3083,300,1,"Babyfood, dinner, turkey and rice, junior","BABYFOOD,DINNER,TURKEY & RICE,JR",,,,0,
3084,300,1,"Babyfood, dinner, vegetables and turkey, strained","BABYFOOD,DINNER,VEG&TURKEY,STR",,,,0,
3085,300,1,"Babyfood, dinner, vegetables and turkey, junior","BABYFOOD,DINNER,VEG&TURKEY,JR",,,,0,
3089,300,1,"Babyfood, dinner, macaroni and cheese, strained","BABYFOOD,DINNER,MACARONI&CHS,STR",,,,0,
3090,300,1,"Babyfood, dinner, macaroni and cheese, junior","BABYFOOD,DINNER,MACARONI&CHS,JR",,,,0,
3091,300,1,"Babyfood, vegetables, green beans, strained","BABYFOOD,VEG,GRN BNS,STR",,,,0,
3092,300,1,"Babyfood, vegetables, green beans, junior","BABYFOOD,VEG,GRN BNS,JR",,,,0,
3093,300,1,"Babyfood, green beans, dices, toddler","BABYFOOD,GRN BNS,DICES,TODD",,,,0,
3096,300,1,"Babyfood, vegetable, green beans and potatoes","BABYFOOD,VEG,GRN BNS&POTATOES",,,,0,
3098,300,1,"Babyfood, vegetables, beets, strained","BABYFOOD,VEG,BEETS,STR",,,,0,
3099,300,1,"Babyfood, vegetables, carrots, strained","BABYFOOD,VEG,CARROTS,STR",,,,0,
3100,300,1,"Babyfood, vegetables, carrots, junior","BABYFOOD,VEG,CARROTS,JR",,,,0,
3104,300,1,"Babyfood, vegetables, squash, strained","BABYFOOD,VEG,SQUASH,STR",,,,0,
3105,300,1,"Babyfood, vegetables, squash, junior","BABYFOOD,VEG,SQUASH,JR",,,,0,
3108,300,1,"Babyfood, vegetables, sweet potatoes strained","BABYFOOD,VEG,SWT POTATOES,STR",,,,0,
3109,300,1,"Babyfood, vegetables, sweet potatoes, junior","BABYFOOD,VEG,SWT POTATOES,JR",,,,0,
3112,300,1,"Babyfood, potatoes, toddler","BABYFOOD,POTATOES,TODDLER",,,,0,
3113,300,1,"Babyfood, cereal, Oatmeal, dry, GERBER, SINGLE GRAIN, fortified","BABYFOOD,CRL,OATMEAL,DRY,GERBER,SINGLE GRAIN,FORT",,GERBER,,0,
3114,300,1,"Babyfood, vegetable, butternut squash and corn","BABYFOOD,VEG,BUTTERNUT SQUASH&CORN",,,,0,
3115,300,1,"Babyfood, apples, dices, toddler","BABYFOOD,APPLS,DICES,TODD",,,,0,
3116,300,1,"Babyfood, fruit, applesauce, strained","BABYFOOD,FRUIT,APPLSAUC,STR",,,,0,
3117,300,1,"Babyfood, fruit, applesauce, junior","BABYFOOD,FRUIT,APPLSAUC,JR",,,,0,
3118,300,1,"Babyfood, fruit, apricot with tapioca, strained","BABYFOOD,FRUIT,APRICOT W/TAPIOCA,STR",,,,0,
3119,300,1,"Babyfood, vegetables, corn, creamed, strained","BABYFOOD,VEG,CORN,CRMD,STR",,,,0,
3120,300,1,"Babyfood, vegetables, corn, creamed, junior","BABYFOOD,VEG,CORN,CRMD,JR",,,,0,
3121,300,1,"Babyfood, vegetables, peas, strained","BABYFOOD,VEG,PEAS,STR",,,,0,
3122,300,1,"Babyfood, peas, dices, toddler","BABYFOOD,PEAS,DICES,TODD",,,,0,
3127,300,1,"Babyfood, vegetables, spinach, creamed, strained","BABYFOOD,VEG,SPINACH,CRMD,STR",,,,0,
3128,300,1,"Babyfood, fruit, apricot with tapioca, junior","BABYFOOD,FRUIT,APRICOT W/TAPIOCA,JR",,,,0,
3129,300,1,"Babyfood, fruit, bananas with tapioca, strained","BABYFOOD,FRUIT,BANANAS W/TAPIOCA,STR",,,,0,
3130,300,1,"Babyfood, fruit, peaches, strained","BABYFOOD,FRUIT,PEACHES,STR",,,,0,
3131,300,1,"Babyfood, fruit, peaches, junior","BABYFOOD,FRUIT,PEACHES,JR",,,,0,
3132,300,1,"Babyfood, fruit, pears, strained","BABYFOOD,FRUIT,PEARS,STR",,,,0,
3133,300,1,"Babyfood, fruit, pears, junior","BABYFOOD,FRUIT,PEARS,JR",,,,0,
3134,300,1,"Babyfood, fruit, plums with tapioca, without ascorbic acid, strained","BABYFOOD,FRUIT,PLUMS W/TAPIOCA,WO/VIT C,STR",,,,0,
3135,300,1,"Babyfood, fruit, plums with tapioca, without ascorbic acid, junior","BABYFOOD,FRUIT,PLUMS W/TAPIOCA,WO/VIT C,JR",,,,0,
3136,300,1,"Babyfood, fruit, prunes with tapioca, without ascorbic acid, strained","BABYFOOD,FRUIT,PRUNES W/TAPIOCA,WO/VIT C,STR",,,,0,
3137,300,1,"Babyfood, fruit, prunes with tapioca, without ascorbic acid, junior","BABYFOOD,FRUIT,PRUNES W/TAPIOCA,WO/VIT C,JR",,,,0,
3139,300,1,"Babyfood, prunes, without vitamin c, strained","BABYFOOD,PRUNES,WO/VIT C,STR",,,,0,
3140,300,1,"Babyfood, fruit dessert, mango with tapioca","BABYFOOD,FRUIT DSSRT,MANGO W/ TAPIOCA",,,,0,
3141,300,1,"Babyfood, pears, dices, toddler","BABYFOOD,PEARS,DICES,TODD",,,,0,
3142,300,1,"Babyfood, fruit, applesauce and apricots, strained","BABYFOOD,FRUIT,APPLSAUC&APRICOTS,STR",,,,0,
3143,300,1,"Babyfood, fruit, applesauce and apricots, junior","BABYFOOD,FRUIT,APPLSAUC&APRICOTS,JR",,,,0,
3144,300,1,"Babyfood, fruit, applesauce and cherries, strained","BABYFOOD,FRUIT,APPLSAUC&CHERRIES,STR",,,,0,
3145,300,1,"Babyfood, fruit, applesauce and cherries, junior","BABYFOOD,FRUIT,APPLSAUC & CHERRIES,JR",,,,0,
3147,300,1,"Babyfood, fruit, applesauce with banana, junior","BABYFOOD,FRUIT,APPLSAUC W/BANANA,JR",,,,0,
3150,300,1,"Babyfood, fruit, applesauce and pineapple, strained","BABYFOOD,FRUIT,APPLSAUC&PNAPPL,STR",,,,0,
3151,300,1,"Babyfood, fruit, applesauce and pineapple, junior","BABYFOOD,FRUIT,APPLSAUC&PNAPPL,JR",,,,0,
3152,300,1,"Babyfood, fruit, apple and raspberry, strained","BABYFOOD,FRUIT,APPL & RASPBERRY,STR",,,,0,
3153,300,1,"Babyfood, fruit, apple and raspberry, junior","BABYFOOD,FRUIT,APPL & RASPBERRY,JR",,,,0,
3154,300,1,"Babyfood, fruit and vegetable, apple and sweet potato","BABYFOOD,FRUIT & VEG,APPL & SWT POTATO",,,,0,
3156,300,1,"Babyfood, fruit, bananas and pineapple with tapioca, junior","BABYFOOD,FRUIT,BANANAS&PNAPPL W/TAPIOCA,JR",,,,0,
3157,300,1,"Babyfood, fruit, bananas and pineapple with tapioca, strained","BABYFOOD,FRUIT,BANANAS&PNAPPL W/TAPIOCA,STR",,,,0,
3158,300,1,"Babyfood, fruit, pears and pineapple, strained","BABYFOOD,FRUIT,PEARS&PNAPPL,STR",,,,0,
3159,300,1,"Babyfood, fruit, pears and pineapple, junior","BABYFOOD,FRUIT,PEARS&PNAPPL,JR",,,,0,
3160,300,1,"Babyfood, fruit, guava and papaya with tapioca, strained","BABYFOOD,FRUIT,GUAVA&PAPAYA W/TAPIOCA,STR",,,,0,
3161,300,1,"Babyfood, peaches, dices, toddler","BABYFOOD,PEACHES,DICES,TODD",,,,0,
3162,300,1,"Babyfood, fruit, papaya and applesauce with tapioca, strained","BABYFOOD,FRUIT,PAPAYA&APPLSAUC W/TAPIOCA,STR",,,,0,
3163,300,1,"Babyfood, fruit, bananas with apples and pears, strained","BABYFOOD,FRUIT,BANANAS W/APPLS&PEARS,STR",,,,0,
3164,300,1,"Babyfood, fruit, apple and blueberry, strained","BABYFOOD,FRUIT,APPL&BLUEBERRY,STR",,,,0,
3165,300,1,"Babyfood, fruit, apple and blueberry, junior","BABYFOOD,FRUIT,APPL&BLUEBERRY,JR",,,,0,
3166,300,1,"Babyfood, juice, apple","BABYFOOD,JUICE,APPLE",,,,0,
3167,300,1,"Babyfood, apple-banana juice","BABYFOOD,APPLE-BANANA JUC",,,,0,
3168,300,1,"Babyfood, juice, apple and peach","BABYFOOD,JUC,APPL&PEACH",,,,0,
3171,300,1,"Babyfood, juice, apple and prune","BABYFOOD,JUC,APPL&PRUNE",,,,0,
3172,300,1,"Babyfood, juice, orange","BABYFOOD,JUICE,ORANGE",,,,0,
3173,300,1,"Babyfood, juice, orange and apple","BABYFOOD,JUC,ORANGE&APPL",,,,0,
3174,300,1,"Babyfood, juice, orange and apple and banana","BABYFOOD,JUC,ORANGE&APPL&BANANA",,,,0,
3175,300,1,"Babyfood, juice, orange and apricot","BABYFOOD,JUC,ORANGE&APRICOT",,,,0,
3176,300,1,"Babyfood, juice, orange and banana","BABYFOOD,JUC,ORANGE&BANANA",,,,0,
3177,300,1,"Babyfood, juice, orange and pineapple","BABYFOOD,JUC,ORANGE&PNAPPL",,,,0,
3178,300,1,"Babyfood, juice, prune and orange","BABYFOOD,JUC,PRUNE&ORANGE",,,,0,
3179,300,1,"Babyfood, juice, mixed fruit","BABYFOOD,JUC,MXD FRUIT",,,,0,
3181,300,1,"Babyfood, cereal, barley, dry fortified","BABYFOOD,CRL,BARLEY,DRY FORT",,,,0,
3184,300,1,"Babyfood, cereal, whole wheat, with apples, dry fortified","BABYFOOD,CRL,WHL WHEAT,W/ APPLS,DRY FORT",,,,0,
3185,300,1,"Babyfood, cereal, mixed, dry fortified","BABYFOOD,CRL,MXD,DRY FORT",,,,0,
3186,300,1,"Babyfood, cereal, mixed, with bananas, dry","BABYFOOD,CRL,MXD,W/ BANANAS,DRY",,,,0,
3187,300,1,"Babyfood, cereal, mixed, with applesauce and bananas, strained","BABYFOOD,CRL,MXD,W/ APPLSAUC & BANANAS,STR",,,,0,
3188,300,1,"Babyfood, cereal, mixed, with applesauce and bananas, junior, fortified","BABYFOOD,CRL,MXD,W/ APPLSAUC & BANANAS,JR,FORT",,,,0,
3189,300,1,"Babyfood, cereal, oatmeal, dry fortified","BABYFOOD,CRL,OATMEAL,DRY FORT",,,,0,
3190,300,1,"Babyfood, cereal, oatmeal, with bananas, dry","BABYFOOD,CRL,OATMEAL,W/ BANANAS,DRY",,,,0,
3191,300,1,"Babyfood, cereal, oatmeal, with applesauce and bananas, strained","BABYFOOD,CRL,OATMEAL,W/ APPLSAUC & BANANAS,STR",,,,0,
3192,300,1,"Babyfood, cereal, oatmeal, with applesauce and bananas, junior, fortified","BABYFOOD,CRL,OATMEAL,W/ APPLSAUC & BANANAS,JR,FORT",,,,0,
3193,300,1,"Babyfood, cereal, oatmeal, with honey, dry","BABYFOOD,CRL,OATMEAL,W/HONEY,DRY",,,,0,
3194,300,1,"Babyfood, cereal, rice, dry fortified","BABYFOOD,CRL,RICE,DRY FORT",,,,0,
3195,300,1,"Babyfood, cereal, rice, with applesauce and bananas, strained","BABYFOOD,CRL,RICE,W/ APPLSAUC & BANANAS,STR",,,,0,
3197,300,1,"Babyfood, cereal, with egg yolks, strained","BABYFOOD,CRL,W/EGG YOLKS,STR",,,,0,
3198,300,1,"Babyfood, cereal, with egg yolks, junior","BABYFOOD,CRL,W/EGG YOLKS,JR",,,,0,
